ssn,age,education,marital-status,relationship,sex,income
460-28-8697,29.0,,Married-civ-spouse,Husband,Male,
977-54-9139,34.0,Masters,Divorced,Unmarried,Female,
545-02-4569,49.0,,Married-civ-spouse,,Male,
189-43-4889,59.0,,Married-civ-spouse,Husband,,
170-14-7419,20.0,,Married-civ-spouse,,,
850-33-7836,47.0,,Married-civ-spouse,,,<=50K
539-25-0613,62.0,,Separated,,Male,<=50K
515-29-4839,23.0,HS-grad,Married-civ-spouse,Husband,,<=50K
444-59-4594,35.0,,Married-civ-spouse,Husband,Male,<=50K
128-04-0540,39.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
536-11-7935,30.0,,Married-civ-spouse,Husband,,<=50K
258-90-6633,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
474-26-2898,33.0,Bachelors,Never-married,Not-in-family,,<=50K
441-33-9065,39.0,,Divorced,Unmarried,Male,
877-11-9163,,HS-grad,,Not-in-family,,
715-54-0539,27.0,HS-grad,,Not-in-family,Male,
070-45-4545,29.0,,,,,
341-64-6191,48.0,Prof-school,Married-civ-spouse,Husband,,>50K
291-18-5503,55.0,7th-8th,Married-civ-spouse,Husband,Male,
164-58-8451,43.0,11th,Separated,Not-in-family,,
794-44-1031,39.0,11th,Never-married,,,
565-11-0564,63.0,HS-grad,Divorced,Unmarried,Female,
089-25-0614,54.0,HS-grad,Never-married,Own-child,,<=50K
375-30-7124,55.0,,Never-married,Own-child,Male,
996-31-4495,,,Married-civ-spouse,,Male,
240-66-3390,43.0,Some-college,Married-civ-spouse,Husband,,<=50K
218-94-9631,23.0,Prof-school,Never-married,,,
987-25-4298,35.0,,,,Male,>50K
136-76-2899,23.0,HS-grad,Divorced,Not-in-family,,
147-35-8722,29.0,HS-grad,Never-married,Not-in-family,,>50K
665-93-9802,61.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
683-35-3807,28.0,Assoc-acdm,Married-civ-spouse,,,<=50K
250-49-1400,42.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
638-35-9950,42.0,,,,,>50K
898-03-4397,59.0,12th,Married-civ-spouse,Husband,,
674-53-9311,23.0,Some-college,Never-married,Own-child,Female,<=50K
457-00-2456,43.0,Bachelors,Married-civ-spouse,Husband,Male,
703-99-2628,19.0,HS-grad,Never-married,,Male,<=50K
487-74-5699,22.0,Some-college,,Own-child,Male,
973-86-3635,30.0,12th,Never-married,Not-in-family,Female,<=50K
046-13-0221,38.0,Some-college,Married-civ-spouse,Husband,,<=50K
757-64-7419,26.0,,Married-civ-spouse,Husband,Male,
727-94-8402,22.0,HS-grad,Never-married,Own-child,,<=50K
704-82-1866,,10th,Never-married,,,
412-77-6412,30.0,,Divorced,Own-child,,
708-01-5969,59.0,,Married-civ-spouse,Husband,,
300-55-2825,58.0,HS-grad,Married-civ-spouse,Husband,Male,
395-60-8107,38.0,Some-college,Never-married,Own-child,Male,<=50K
054-02-3341,27.0,,,,Male,<=50K
285-38-0835,39.0,HS-grad,Married-civ-spouse,Husband,,
441-24-6928,22.0,,Never-married,Own-child,Female,
323-55-6510,45.0,Masters,Married-civ-spouse,Husband,Male,
687-53-0711,48.0,,Married-civ-spouse,Husband,Male,
098-64-8648,60.0,,Never-married,Not-in-family,Male,<=50K
639-74-2014,,HS-grad,Married-civ-spouse,,,
656-84-8893,17.0,12th,Never-married,Own-child,Male,<=50K
218-64-2505,30.0,HS-grad,Never-married,Own-child,Male,
720-97-6657,28.0,Bachelors,Married-civ-spouse,Husband,Male,
565-60-1965,,11th,,,Female,
407-37-1006,35.0,,Married-civ-spouse,Husband,Male,<=50K
288-91-2776,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
311-64-0048,18.0,HS-grad,Never-married,,,<=50K
687-25-4299,,10th,Never-married,Unmarried,Female,
438-63-6363,52.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
725-73-7100,27.0,HS-grad,Married-civ-spouse,Husband,,
982-34-0293,40.0,,Married-civ-spouse,,Female,>50K
984-85-8721,28.0,Prof-school,Never-married,,,<=50K
655-89-6805,,HS-grad,Never-married,Own-child,,<=50K
010-07-3710,42.0,HS-grad,Never-married,Not-in-family,Male,<=50K
138-91-2776,20.0,Bachelors,Married-spouse-absent,Not-in-family,,<=50K
400-82-9237,27.0,HS-grad,Never-married,Not-in-family,,
548-34-1522,40.0,7th-8th,,Not-in-family,Male,
379-42-2604,43.0,Masters,Married-civ-spouse,Husband,,
910-81-0809,31.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
350-24-5699,43.0,,Married-civ-spouse,Husband,,
801-62-7763,19.0,HS-grad,Never-married,Own-child,,
095-94-5945,,,Married-civ-spouse,Own-child,Male,
571-34-5208,23.0,,,Unmarried,Male,<=50K
282-30-9582,30.0,,,,Female,
569-01-1055,31.0,,Married-civ-spouse,,,
953-40-9089,55.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
955-09-8279,61.0,Some-college,Married-civ-spouse,Husband,,
907-95-4544,,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
039-74-2014,37.0,,Married-civ-spouse,Husband,,
109-12-1621,62.0,,Married-civ-spouse,Husband,,<=50K
034-64-3734,42.0,,Separated,Unmarried,,
765-90-9090,53.0,HS-grad,,,,>50K
792-81-3267,45.0,,Never-married,Not-in-family,Male,>50K
200-24-5700,26.0,,Married-civ-spouse,Husband,,
730-43-6117,27.0,HS-grad,Never-married,Unmarried,Female,
486-85-5036,30.0,Bachelors,Never-married,Not-in-family,Male,<=50K
064-55-7739,46.0,,,Husband,Male,>50K
597-78-8697,53.0,,Separated,Unmarried,Male,>50K
493-64-2505,31.0,Assoc-voc,Never-married,,,
878-68-5502,31.0,,Married-civ-spouse,Husband,,<=50K
313-23-7100,,Some-college,Never-married,Own-child,,
982-24-8156,33.0,,Divorced,,,>50K
335-74-9385,58.0,Some-college,,Husband,Male,<=50K
762-28-5011,26.0,Bachelors,,Unmarried,Male,<=50K
190-93-9803,54.0,,Married-civ-spouse,Husband,Male,
409-18-3046,18.0,Assoc-acdm,Married-civ-spouse,,Male,<=50K
089-61-9164,41.0,Bachelors,Never-married,Not-in-family,,<=50K
152-79-4840,30.0,10th,Never-married,,,<=50K
433-32-3095,42.0,,Married-civ-spouse,Husband,Male,
767-38-3291,40.0,Assoc-voc,Married-civ-spouse,Husband,,
205-98-8943,47.0,9th,Married-civ-spouse,Husband,,<=50K
956-97-1743,35.0,5th-6th,Never-married,Unmarried,,
952-67-1989,56.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
348-86-3636,28.0,HS-grad,Married-civ-spouse,Husband,,
511-54-7911,,HS-grad,Never-married,Not-in-family,Male,
972-08-2308,49.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
428-37-8377,41.0,Some-college,,Husband,Male,<=50K
294-37-9606,28.0,Some-college,,Wife,,<=50K
186-08-7223,67.0,10th,Married-civ-spouse,Husband,,
952-24-2013,31.0,HS-grad,Never-married,Unmarried,Female,
368-82-6780,,,,Own-child,Female,
130-06-7567,72.0,HS-grad,,Not-in-family,,
236-70-1473,,Assoc-voc,Married-civ-spouse,,Male,<=50K
336-42-5061,49.0,HS-grad,Never-married,Unmarried,,
182-15-6019,57.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
546-83-6608,17.0,HS-grad,Never-married,Own-child,,<=50K
358-56-8795,55.0,Bachelors,Never-married,Other-relative,Female,<=50K
972-81-9409,35.0,,Never-married,Not-in-family,Female,<=50K
963-32-9237,,Some-college,Divorced,Unmarried,Female,<=50K
111-73-2186,62.0,,Married-civ-spouse,,Female,
666-79-9753,19.0,HS-grad,Never-married,Own-child,Male,
270-05-5282,45.0,7th-8th,Married-civ-spouse,Husband,Male,
320-85-3808,47.0,,Married-civ-spouse,Wife,,<=50K
399-81-5724,56.0,Masters,Never-married,Not-in-family,,<=50K
088-78-9926,28.0,HS-grad,Never-married,Own-child,Male,<=50K
342-96-6830,50.0,Bachelors,Married-civ-spouse,Husband,Male,
854-45-3316,19.0,,Never-married,Own-child,,
903-90-0490,18.0,HS-grad,Divorced,,,
612-83-7837,54.0,HS-grad,Married-spouse-absent,,Male,<=50K
767-07-6166,36.0,HS-grad,Married-civ-spouse,Husband,,<=50K
043-42-7518,29.0,Assoc-voc,Married-civ-spouse,,Female,
187-00-8599,43.0,,Married-civ-spouse,,,>50K
388-91-2776,57.0,,,Husband,Male,
881-66-4618,44.0,,,Husband,Male,>50K
761-02-5797,19.0,,Never-married,Own-child,Female,
216-00-1228,54.0,Bachelors,Never-married,,Male,>50K
940-07-9851,,,,Own-child,Male,
248-98-6486,21.0,Bachelors,Never-married,Own-child,Male,<=50K
901-13-6362,36.0,,,Husband,Male,
809-82-8009,59.0,Bachelors,Married-civ-spouse,Husband,Male,
900-52-2112,30.0,HS-grad,,Husband,Male,<=50K
351-13-6363,19.0,,Never-married,Own-child,Male,
366-21-6215,36.0,Prof-school,Married-civ-spouse,Husband,Male,
368-55-0368,30.0,Some-college,Never-married,Not-in-family,,
978-47-0514,17.0,,,,Male,
961-82-4323,28.0,HS-grad,,,,>50K
439-98-7714,39.0,,Never-married,Own-child,,
506-78-7468,,Some-college,,Husband,,<=50K
553-99-2628,28.0,,,Not-in-family,Female,<=50K
672-94-2259,59.0,HS-grad,,Wife,,
127-14-9877,41.0,,,,,
492-16-8304,21.0,Bachelors,,Not-in-family,,<=50K
010-10-4422,27.0,,Never-married,Not-in-family,Male,<=50K
098-06-5110,,,Never-married,Not-in-family,,<=50K
577-88-6977,53.0,10th,Never-married,Not-in-family,Male,
499-60-0736,54.0,Bachelors,,Husband,Male,>50K
895-23-9556,,,Married-civ-spouse,,Male,>50K
761-24-0785,22.0,Some-college,Never-married,Own-child,Female,
646-03-8082,,,Married-civ-spouse,Husband,Male,
611-05-6510,23.0,,Never-married,Own-child,Female,
380-71-2530,28.0,Bachelors,Never-married,Not-in-family,,<=50K
283-72-2358,28.0,5th-6th,Divorced,Not-in-family,Male,<=50K
872-32-8008,41.0,HS-grad,Widowed,Not-in-family,Male,
052-64-1277,27.0,Bachelors,,,Male,>50K
160-68-7960,31.0,,Never-married,Other-relative,,
851-35-1350,23.0,5th-6th,Married-civ-spouse,Wife,Female,
117-44-4717,30.0,Masters,Married-civ-spouse,,,<=50K
722-72-7272,32.0,Some-college,Married-civ-spouse,Husband,,
649-93-8574,,Some-college,Married-civ-spouse,Husband,Male,<=50K
319-59-4594,32.0,Doctorate,,Husband,,
041-40-0491,59.0,HS-grad,Separated,,Male,<=50K
536-27-1498,29.0,Some-college,,,,<=50K
966-18-5502,53.0,,Married-civ-spouse,Husband,Male,
274-17-0761,28.0,,Divorced,Not-in-family,Male,>50K
501-78-1326,42.0,Bachelors,Never-married,Not-in-family,Male,
077-70-2702,49.0,HS-grad,Married-civ-spouse,Husband,,<=50K
920-27-0269,33.0,Assoc-acdm,Married-civ-spouse,,Male,
355-34-3979,21.0,11th,Never-married,Own-child,,
483-69-1645,29.0,HS-grad,Divorced,Unmarried,Female,<=50K
473-21-8672,44.0,Assoc-voc,Never-married,Not-in-family,Female,
873-95-5773,28.0,Doctorate,,Husband,Male,
419-31-8181,26.0,9th,Never-married,Own-child,,
026-10-5651,23.0,Bachelors,Married-civ-spouse,,,<=50K
474-63-1449,26.0,Assoc-acdm,,Unmarried,Male,
275-33-7837,55.0,HS-grad,Married-civ-spouse,,,
703-07-1252,43.0,Assoc-acdm,,Husband,Male,>50K
982-61-6706,38.0,Some-college,Married-civ-spouse,Wife,,
705-37-4692,61.0,Some-college,,Husband,,<=50K
953-86-9777,49.0,,Married-civ-spouse,,,
522-81-9409,32.0,,Married-civ-spouse,Husband,Male,<=50K
656-66-4618,19.0,Some-college,Never-married,Own-child,,
529-39-1891,36.0,,Married-civ-spouse,Husband,Male,<=50K
642-41-4004,53.0,HS-grad,,Not-in-family,,<=50K
453-47-0515,45.0,Bachelors,Widowed,Unmarried,,<=50K
831-60-3193,23.0,,Never-married,Not-in-family,Male,
305-12-8992,59.0,,Married-civ-spouse,Husband,,
043-02-8255,,Masters,,,Female,
217-22-9729,30.0,HS-grad,,Husband,Male,
015-41-7690,28.0,Doctorate,Married-civ-spouse,Husband,Male,
027-94-8402,32.0,HS-grad,Divorced,Not-in-family,Female,
967-19-9016,19.0,7th-8th,,,Male,
684-09-0908,26.0,Doctorate,,Husband,Male,<=50K
070-57-7395,,Some-college,Married-spouse-absent,Unmarried,Female,
616-15-4790,30.0,7th-8th,,,Male,<=50K
098-92-5061,43.0,Doctorate,Married-civ-spouse,Husband,Male,>50K
916-36-9777,42.0,5th-6th,Married-civ-spouse,,,<=50K
938-72-8500,,12th,Never-married,,Male,<=50K
530-22-1129,41.0,Doctorate,,Unmarried,,
021-03-8083,30.0,Some-college,Married-civ-spouse,Husband,,<=50K
895-88-4519,42.0,Masters,Married-civ-spouse,Husband,Male,<=50K
092-62-8992,39.0,,Married-civ-spouse,,Male,<=50K
977-14-9876,51.0,Some-college,Divorced,,Male,
090-20-2702,37.0,Masters,Never-married,,,
022-75-7985,,7th-8th,Married-civ-spouse,Husband,,<=50K
838-29-8524,34.0,,,Husband,Male,<=50K
355-28-2554,39.0,,Married-civ-spouse,Husband,Male,<=50K
835-31-9409,53.0,Bachelors,Married-civ-spouse,,,
800-15-3561,31.0,Assoc-acdm,Married-civ-spouse,Husband,,
370-60-8107,27.0,,Married-spouse-absent,Unmarried,Female,<=50K
069-71-7444,43.0,HS-grad,Married-civ-spouse,,,
410-81-0810,56.0,Bachelors,Divorced,Not-in-family,Male,<=50K
659-95-0859,60.0,,Married-civ-spouse,Husband,Male,>50K
148-61-7935,27.0,Masters,Married-civ-spouse,Husband,Male,
117-90-5405,44.0,,,Husband,,>50K
385-84-1522,30.0,Masters,,Not-in-family,,
371-83-6608,42.0,,Married-civ-spouse,Husband,Male,
820-91-5232,23.0,Masters,Never-married,Not-in-family,Female,
623-49-5085,52.0,Some-college,,,Male,>50K
148-58-7223,19.0,,Married-civ-spouse,,Male,<=50K
776-41-2775,31.0,,,Husband,Male,<=50K
834-36-7321,33.0,9th,Married-civ-spouse,Husband,Male,
450-39-9262,19.0,HS-grad,Married-civ-spouse,Husband,Male,
201-68-9188,52.0,Bachelors,Never-married,,,
372-60-4422,35.0,HS-grad,Married-civ-spouse,Husband,,
393-98-0343,37.0,HS-grad,Widowed,Unmarried,Female,<=50K
471-86-7321,42.0,HS-grad,Married-civ-spouse,Husband,,<=50K
944-31-8180,27.0,,Never-married,Own-child,Male,
146-43-7346,50.0,Bachelors,Married-civ-spouse,Husband,Male,
139-49-6314,22.0,10th,Never-married,Own-child,,
068-27-3955,45.0,HS-grad,Married-civ-spouse,Husband,,
912-40-7861,30.0,Assoc-acdm,Never-married,Not-in-family,Male,
972-29-7296,50.0,Some-college,Married-civ-spouse,Wife,,
036-94-7174,30.0,9th,Married-civ-spouse,,,<=50K
222-32-8009,54.0,Assoc-voc,Divorced,,,
473-77-1498,56.0,,Married-civ-spouse,Husband,,<=50K
796-28-3782,22.0,Some-college,Never-married,Own-child,Male,
476-71-9901,18.0,HS-grad,Never-married,Own-child,,<=50K
624-32-4323,,Some-college,,Husband,,
350-67-5675,22.0,HS-grad,Never-married,Own-child,,<=50K
851-84-2750,18.0,Some-college,,Own-child,Female,
461-85-5036,,Some-college,Never-married,,Male,
604-26-9041,17.0,Some-college,Never-married,,Male,<=50K
472-88-0834,28.0,,Married-civ-spouse,Husband,Male,<=50K
330-00-6142,41.0,10th,Never-married,Not-in-family,,<=50K
204-88-3292,,,Divorced,,Male,
761-21-0072,73.0,Masters,Married-civ-spouse,Husband,Male,
919-16-4618,26.0,,Never-married,Own-child,Male,<=50K
169-41-0319,32.0,HS-grad,Divorced,,,<=50K
102-27-2727,49.0,,Married-civ-spouse,Wife,,>50K
552-42-6289,38.0,,Never-married,Not-in-family,Female,<=50K
010-78-0098,30.0,HS-grad,Divorced,Unmarried,Male,<=50K
309-67-4446,,HS-grad,,Husband,Male,<=50K
734-88-9434,32.0,,Married-civ-spouse,Husband,Male,<=50K
339-09-7051,26.0,,Divorced,Not-in-family,Female,
669-56-3881,53.0,,Married-civ-spouse,Wife,Female,
152-88-6977,30.0,9th,,Unmarried,Male,
246-71-3758,,Bachelors,Separated,,Male,
513-91-2775,,,Never-married,Not-in-family,,<=50K
241-00-1228,,,Married-civ-spouse,,Male,<=50K
975-18-4274,,HS-grad,Divorced,Not-in-family,,
923-40-2947,,10th,Widowed,,Male,<=50K
009-67-4447,55.0,,Married-civ-spouse,Husband,Male,<=50K
691-76-9041,33.0,Some-college,Never-married,Not-in-family,Male,<=50K
047-91-1547,54.0,11th,Never-married,,Female,
300-42-9975,35.0,Assoc-voc,Married-civ-spouse,Husband,,>50K
077-54-9139,,,Never-married,Not-in-family,Male,
999-41-6460,42.0,HS-grad,Divorced,Unmarried,Female,
110-13-5135,17.0,Bachelors,Never-married,Own-child,Male,<=50K
932-77-0269,22.0,HS-grad,Divorced,Unmarried,Female,<=50K
708-41-5232,,,,Own-child,Male,
828-96-1915,28.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
580-40-5404,37.0,Bachelors,Married-civ-spouse,Husband,Male,
236-30-2211,61.0,,,Not-in-family,,
939-98-7714,29.0,,Married-civ-spouse,Husband,,>50K
754-08-4765,30.0,,,Husband,Male,
514-46-5601,,,Married-civ-spouse,Husband,,>50K
640-66-3390,59.0,,Widowed,,,
218-24-3243,32.0,Bachelors,Married-civ-spouse,Husband,Male,
086-08-7223,22.0,Some-college,Never-married,Other-relative,Female,
634-79-7296,,Some-college,Never-married,Not-in-family,Male,<=50K
550-42-9974,37.0,Bachelors,Married-civ-spouse,Husband,,<=50K
212-19-2874,49.0,Prof-school,Married-civ-spouse,Husband,Male,
176-84-2751,25.0,Some-college,Divorced,Unmarried,,
691-09-3365,22.0,HS-grad,Married-civ-spouse,Husband,,<=50K
996-37-5920,40.0,Bachelors,Never-married,Not-in-family,Female,
425-76-7812,42.0,11th,,Unmarried,,
812-13-1448,48.0,Bachelors,,Husband,,>50K
510-44-2259,17.0,Some-college,Married-civ-spouse,,Male,<=50K
146-06-8795,25.0,9th,Never-married,Own-child,Female,
771-28-3783,22.0,,,Not-in-family,,<=50K
717-04-5453,27.0,HS-grad,Divorced,,,
851-22-8500,46.0,,Married-civ-spouse,Husband,Male,>50K
276-07-4938,,Bachelors,Divorced,Unmarried,Female,
224-23-2186,,HS-grad,Married-civ-spouse,,Male,
607-70-8844,53.0,,,Not-in-family,,<=50K
490-60-1965,72.0,,Widowed,Unmarried,,
159-76-6584,40.0,,Never-married,Own-child,Female,
729-60-6878,20.0,,Divorced,Own-child,Female,
943-70-3930,28.0,,Married-civ-spouse,Husband,,
330-68-1817,,,,Not-in-family,,
851-13-6362,,Some-college,Never-married,Not-in-family,,<=50K
555-28-2554,53.0,,Widowed,Unmarried,,
340-41-7690,69.0,,Never-married,Not-in-family,,<=50K
420-20-8844,36.0,,Married-civ-spouse,Husband,Male,
048-12-6535,22.0,HS-grad,Divorced,Not-in-family,,<=50K
565-93-9802,59.0,Some-college,,Unmarried,Female,
794-56-3881,60.0,HS-grad,,Not-in-family,,<=50K
326-87-3464,56.0,Prof-school,,Husband,,>50K
776-01-3512,21.0,11th,Never-married,Own-child,,
272-88-0835,36.0,Some-college,Married-civ-spouse,Husband,,
748-89-4348,41.0,,Married-civ-spouse,Husband,,
804-79-1153,28.0,Some-college,,Not-in-family,Male,
851-93-4888,50.0,HS-grad,Married-civ-spouse,,,<=50K
878-43-9802,23.0,HS-grad,Married-civ-spouse,,,<=50K
967-87-4691,21.0,HS-grad,Widowed,,Female,
011-51-7199,20.0,HS-grad,,Own-child,,<=50K
238-97-4201,60.0,Masters,,Husband,,
822-51-2284,31.0,Some-college,Divorced,Unmarried,Female,
341-12-4078,19.0,10th,Divorced,,Female,
514-49-6313,54.0,Bachelors,Never-married,Not-in-family,Female,<=50K
993-18-1817,27.0,1st-4th,Married-spouse-absent,Other-relative,,
858-07-7394,29.0,HS-grad,Married-civ-spouse,Husband,Male,
756-81-8181,51.0,Masters,Married-civ-spouse,Husband,,>50K
496-77-5183,29.0,Some-college,Never-married,,,
719-96-3144,45.0,HS-grad,Married-civ-spouse,Husband,,>50K
371-31-4495,63.0,,Never-married,,,
657-95-4544,34.0,Some-college,Never-married,Own-child,Female,
162-56-1424,58.0,Assoc-acdm,,,Male,
602-39-5576,50.0,HS-grad,,Unmarried,Female,
321-19-1645,24.0,,Married-civ-spouse,,,
429-79-1154,31.0,HS-grad,Married-civ-spouse,,,<=50K
233-29-2383,17.0,HS-grad,Divorced,Not-in-family,Male,<=50K
729-54-5453,36.0,Some-college,Divorced,Not-in-family,Male,>50K
009-49-0171,45.0,,Divorced,,Male,<=50K
808-50-7370,17.0,,,Own-child,Female,
826-75-0613,42.0,,Separated,Not-in-family,,
567-72-1129,36.0,,,Unmarried,Female,<=50K
586-82-4323,,Some-college,Married-civ-spouse,Husband,,
706-08-1080,39.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
147-51-2284,50.0,,Separated,,Male,
303-40-9090,28.0,Some-college,Separated,,Male,<=50K
063-17-5675,66.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
400-76-7812,50.0,Doctorate,,Husband,,<=50K
936-76-2898,39.0,Some-college,Married-civ-spouse,Husband,,
129-57-6166,57.0,Some-college,Never-married,,Male,
135-25-7985,33.0,,Never-married,Own-child,,>50K
819-62-5306,39.0,Some-college,Married-civ-spouse,,,<=50K
929-66-8303,58.0,HS-grad,,Husband,,
517-10-6879,30.0,Bachelors,Divorced,Unmarried,Female,<=50K
523-71-0073,60.0,,,,Male,>50K
421-56-0196,,HS-grad,Married-civ-spouse,Husband,Male,
290-66-3390,38.0,HS-grad,Married-civ-spouse,Husband,Male,
886-33-2922,,Some-college,Married-civ-spouse,Husband,Male,<=50K
266-58-4766,55.0,Masters,Married-civ-spouse,Husband,,>50K
667-93-6117,50.0,HS-grad,Married-civ-spouse,Husband,,
056-66-4619,21.0,HS-grad,Separated,,Female,
789-37-3463,34.0,Bachelors,Married-civ-spouse,Wife,,
699-75-4299,32.0,12th,Never-married,Own-child,,<=50K
377-70-2702,34.0,,Married-civ-spouse,,Male,<=50K
621-25-3070,26.0,Some-college,Divorced,Not-in-family,,<=50K
687-74-5699,54.0,Bachelors,Married-civ-spouse,Wife,,
075-30-7125,50.0,Some-college,,Not-in-family,Male,>50K
285-71-8672,30.0,,Married-civ-spouse,,,<=50K
806-66-4618,22.0,HS-grad,Married-civ-spouse,,Male,
225-21-4987,35.0,HS-grad,Never-married,Not-in-family,Male,<=50K
016-36-9778,42.0,,Married-civ-spouse,Husband,Male,<=50K
388-14-4962,34.0,,,Own-child,,<=50K
068-51-9655,,Some-college,,Own-child,Male,
217-44-4717,65.0,Some-college,Widowed,Not-in-family,,<=50K
875-85-9949,30.0,HS-grad,Separated,Unmarried,Female,
823-83-2923,44.0,Bachelors,Never-married,,,>50K
747-81-9409,45.0,Assoc-voc,Married-spouse-absent,Not-in-family,Female,<=50K
704-42-2603,47.0,Masters,,Not-in-family,Female,
626-68-9188,37.0,Masters,,Husband,Male,>50K
082-55-5282,33.0,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
742-93-6117,21.0,,Never-married,Own-child,,
185-22-7272,49.0,HS-grad,Separated,Unmarried,Female,<=50K
186-21-0073,39.0,,Married-civ-spouse,Husband,Male,>50K
090-23-3415,49.0,Some-college,Divorced,Unmarried,Male,>50K
015-69-4103,35.0,HS-grad,Married-civ-spouse,Husband,,
924-78-5011,31.0,,Married-civ-spouse,Husband,Male,>50K
887-07-0023,27.0,Bachelors,Never-married,Not-in-family,Male,<=50K
171-80-5896,18.0,12th,,Own-child,,
009-82-8009,17.0,,Never-married,Own-child,Male,<=50K
880-77-3954,52.0,,Married-civ-spouse,,Female,
467-41-4004,44.0,Some-college,,Unmarried,Female,<=50K
852-76-4126,51.0,HS-grad,Divorced,Unmarried,,>50K
504-39-1891,30.0,,Divorced,Unmarried,,
635-84-1522,,Bachelors,,Not-in-family,,>50K
167-93-6117,35.0,Some-college,Married-civ-spouse,,Female,
465-11-0564,48.0,,Never-married,Other-relative,Male,
020-60-8108,29.0,HS-grad,Married-civ-spouse,Husband,,
014-34-2751,40.0,HS-grad,Married-civ-spouse,Husband,Male,
180-03-6854,22.0,5th-6th,Divorced,Not-in-family,Male,<=50K
533-26-1670,34.0,,Married-civ-spouse,Husband,,
338-11-4250,34.0,,Married-civ-spouse,Husband,Male,<=50K
814-15-8475,28.0,Some-college,Never-married,Own-child,Female,<=50K
326-65-8476,,Bachelors,Never-married,Not-in-family,Male,<=50K
192-29-1154,23.0,Some-college,Separated,Not-in-family,Male,
803-65-4790,25.0,,Divorced,,Male,<=50K
064-86-4864,41.0,HS-grad,Divorced,Not-in-family,,<=50K
457-40-1719,27.0,Masters,Married-civ-spouse,Husband,,<=50K
875-49-1399,57.0,,Never-married,Not-in-family,,
767-56-7566,42.0,7th-8th,Married-civ-spouse,Husband,Male,<=50K
242-72-1129,47.0,Assoc-voc,,Husband,Male,<=50K
535-31-9409,24.0,Bachelors,,Not-in-family,Female,
