ssn,age,education,marital-status,relationship,sex,income
736-36-3635,19.0,,,,Male,<=50K
906-69-5330,47.0,,Divorced,Not-in-family,Female,<=50K
949-90-7861,43.0,,,Own-child,Male,<=50K
152-39-5577,69.0,,Widowed,Other-relative,,<=50K
325-92-1375,33.0,,Never-married,,,<=50K
885-38-0834,37.0,Some-college,Married-civ-spouse,,Male,
841-64-6190,34.0,HS-grad,Never-married,Not-in-family,Female,
117-26-0442,58.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
362-65-3562,67.0,Some-college,,,Male,
879-45-3316,25.0,1st-4th,,Not-in-family,,<=50K
347-35-8722,25.0,,,,Male,
953-07-1252,41.0,HS-grad,Married-civ-spouse,,Male,>50K
352-57-9852,29.0,Some-college,Never-married,Not-in-family,Female,
409-45-9459,46.0,Assoc-voc,Never-married,Not-in-family,Female,
120-60-8107,26.0,HS-grad,,Not-in-family,,<=50K
246-43-7346,33.0,9th,Never-married,,,<=50K
663-91-2775,44.0,,Never-married,Not-in-family,,<=50K
004-08-4766,32.0,HS-grad,Never-married,Other-relative,,<=50K
901-50-4913,23.0,,Never-married,Own-child,Male,<=50K
193-39-6805,32.0,HS-grad,Married-civ-spouse,Husband,Male,
371-00-7370,20.0,HS-grad,,Not-in-family,Female,
028-04-0540,,Bachelors,Married-civ-spouse,Wife,Male,<=50K
678-56-2652,75.0,,Married-civ-spouse,Husband,Male,
210-07-3709,,Bachelors,Never-married,,,
849-38-5748,25.0,,,Wife,Male,<=50K
183-72-2358,23.0,Bachelors,Never-married,,Male,<=50K
924-57-0023,50.0,,,,Male,<=50K
723-92-5060,32.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
622-38-9434,,Masters,Married-civ-spouse,Husband,,<=50K
591-09-3365,21.0,HS-grad,,,,<=50K
410-68-7960,34.0,,Never-married,,,<=50K
425-79-8525,42.0,,Divorced,,Female,<=50K
632-83-1694,31.0,HS-grad,Married-civ-spouse,Husband,Male,
769-77-8869,21.0,11th,Never-married,,,<=50K
901-53-5625,20.0,,Never-married,Own-child,Male,<=50K
892-87-4691,34.0,Bachelors,Divorced,Unmarried,Female,<=50K
795-23-9556,41.0,Some-college,Divorced,Not-in-family,Male,
022-23-5872,18.0,Bachelors,,,Male,>50K
136-97-7886,33.0,Some-college,Never-married,Not-in-family,Male,<=50K
588-08-3537,45.0,HS-grad,Married-civ-spouse,Husband,,>50K
051-71-9901,46.0,HS-grad,Widowed,Not-in-family,Female,<=50K
533-50-7370,36.0,Some-college,,Unmarried,Male,
847-57-3709,42.0,Some-college,Divorced,Not-in-family,Female,
292-78-2554,19.0,Assoc-voc,Never-married,Not-in-family,Male,
770-27-0269,39.0,HS-grad,Married-civ-spouse,Husband,Male,
299-60-0736,23.0,,,Other-relative,Male,<=50K
486-51-7198,,Bachelors,Married-civ-spouse,Husband,Male,
256-14-2505,,,Separated,Unmarried,Male,
166-89-1891,34.0,,Married-civ-spouse,,Male,
228-56-2653,25.0,Some-college,Married-civ-spouse,Husband,Male,
240-81-6953,41.0,HS-grad,Divorced,Unmarried,Female,<=50K
830-86-6092,17.0,,Never-married,Own-child,,
250-92-1375,38.0,,,Husband,Male,
769-10-3193,75.0,HS-grad,Widowed,,Male,
509-79-7296,28.0,,Never-married,Not-in-family,,
360-38-0835,58.0,Assoc-voc,,Husband,,<=50K
182-89-3120,22.0,,,Husband,Male,<=50K
672-85-0122,47.0,,,Husband,Female,>50K
350-33-7837,46.0,Masters,Married-civ-spouse,Husband,,
331-48-0343,48.0,Some-college,Married-civ-spouse,,,>50K
127-61-0564,52.0,1st-4th,Never-married,,Female,<=50K
778-19-4102,35.0,Some-college,Never-married,Not-in-family,Female,
361-02-5798,61.0,,Married-civ-spouse,,Male,
909-42-8746,42.0,Some-college,Married-civ-spouse,Husband,,
000-12-2850,19.0,Some-college,Never-married,,Female,<=50K
290-11-0564,53.0,,,Husband,Male,<=50K
391-46-1916,66.0,,Married-civ-spouse,Husband,Male,<=50K
987-53-0711,20.0,Bachelors,Never-married,,,<=50K
571-16-0933,,Masters,Divorced,Not-in-family,,
728-04-0539,26.0,,Never-married,,,
688-05-2824,27.0,,Married-civ-spouse,Husband,,
515-01-8427,30.0,,,Husband,Male,>50K
204-36-1179,36.0,,Married-civ-spouse,,,<=50K
571-62-1621,55.0,,Married-civ-spouse,Husband,,<=50K
829-94-4716,36.0,,Married-civ-spouse,Wife,Female,<=50K
284-70-5159,42.0,5th-6th,Divorced,Unmarried,Female,<=50K
992-99-7542,33.0,11th,Never-married,,,<=50K
166-00-1228,28.0,,Never-married,Other-relative,Female,
229-02-3341,,5th-6th,Married-civ-spouse,Husband,,>50K
119-80-9582,50.0,Bachelors,,,Female,>50K
065-54-0540,41.0,HS-grad,Married-civ-spouse,,,
531-08-1080,17.0,,Divorced,Not-in-family,Female,
882-70-8844,53.0,Some-college,,,,<=50K
928-47-0515,22.0,,,Not-in-family,,>50K
294-59-4594,,10th,Married-civ-spouse,Wife,,<=50K
784-64-3733,52.0,Bachelors,Married-civ-spouse,,,<=50K
473-15-7247,28.0,Some-college,Married-civ-spouse,,Male,<=50K
725-67-5674,23.0,,,Own-child,,<=50K
210-25-7985,64.0,HS-grad,Divorced,Not-in-family,Female,>50K
413-85-1350,60.0,HS-grad,Married-civ-spouse,Husband,,
234-76-6584,57.0,,,Unmarried,,<=50K
905-25-1841,56.0,Some-college,Married-civ-spouse,,Male,<=50K
413-20-6387,43.0,,Never-married,Not-in-family,,
475-12-2849,29.0,Some-college,Divorced,Unmarried,Female,
349-35-5036,60.0,Assoc-acdm,Married-civ-spouse,Husband,,
482-24-8156,39.0,,Married-civ-spouse,Husband,,<=50K
940-01-8426,34.0,,,Not-in-family,,<=50K
492-35-2579,55.0,,,Husband,Female,<=50K
445-97-6658,30.0,Masters,Married-civ-spouse,Husband,,
734-15-2333,20.0,Prof-school,Never-married,Own-child,Male,<=50K
283-78-3783,54.0,HS-grad,Married-civ-spouse,Wife,Male,<=50K
205-46-6830,60.0,HS-grad,,Husband,,>50K
760-04-2996,37.0,11th,Separated,Own-child,Female,
277-27-2726,57.0,HS-grad,Married-civ-spouse,Husband,,
450-98-2800,52.0,Some-college,,Husband,Male,
620-63-8820,39.0,Some-college,Separated,,Male,<=50K
673-55-6510,38.0,12th,Married-civ-spouse,Husband,Male,
897-26-6583,68.0,Bachelors,Married-spouse-absent,Not-in-family,,
612-13-1449,32.0,HS-grad,Never-married,Not-in-family,Male,
933-84-5207,22.0,Assoc-voc,,Not-in-family,Female,
164-68-0589,,HS-grad,Married-civ-spouse,,Female,
744-68-6731,35.0,Assoc-voc,Married-civ-spouse,,,>50K
069-44-1031,,,Married-civ-spouse,Husband,Male,
865-54-0539,32.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
062-16-2162,27.0,HS-grad,,Own-child,,<=50K
819-47-1743,26.0,Bachelors,,Husband,Female,<=50K
578-34-7665,27.0,Bachelors,Never-married,Not-in-family,Female,
770-17-8131,42.0,Some-college,Married-civ-spouse,Husband,Male,
202-57-9852,,HS-grad,Never-married,,,<=50K
728-80-8353,32.0,Some-college,,Husband,Female,
900-64-4962,57.0,HS-grad,Divorced,,,<=50K
245-94-5945,25.0,HS-grad,Never-married,,Female,<=50K
305-37-4692,38.0,HS-grad,Married-civ-spouse,Husband,Male,
045-88-4520,23.0,Bachelors,Never-married,Own-child,Female,
221-46-8058,64.0,7th-8th,Widowed,Not-in-family,Female,
327-05-7739,63.0,Bachelors,Married-civ-spouse,,Male,
201-19-7788,51.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
140-35-6265,42.0,HS-grad,Married-spouse-absent,,,<=50K
735-84-1522,24.0,HS-grad,Divorced,Own-child,,
270-85-3808,33.0,HS-grad,Married-civ-spouse,Husband,,>50K
115-44-8402,45.0,,,,Male,
198-00-3685,53.0,,Married-civ-spouse,Husband,Male,>50K
679-97-5429,20.0,,,Own-child,Male,<=50K
391-61-5478,52.0,Prof-school,Married-civ-spouse,Husband,Female,<=50K
567-50-6141,42.0,Assoc-voc,Divorced,,Male,
543-73-4643,39.0,Some-college,Married-civ-spouse,,,>50K
615-23-3414,,HS-grad,Divorced,Not-in-family,,<=50K
126-78-1326,32.0,HS-grad,Married-civ-spouse,Husband,,<=50K
594-37-9606,62.0,,,Husband,,>50K
432-40-1719,32.0,Bachelors,,Wife,,
741-36-9778,23.0,Some-college,Married-civ-spouse,Husband,,
060-07-3710,35.0,Bachelors,,,Male,
027-08-8452,25.0,HS-grad,,Not-in-family,,
987-83-7836,,Bachelors,Married-civ-spouse,Wife,,>50K
751-47-4200,41.0,Some-college,Married-civ-spouse,Husband,,<=50K
269-65-6019,33.0,,,Husband,,<=50K
721-65-2333,52.0,Some-college,Married-civ-spouse,Wife,,>50K
726-28-9925,,,Married-civ-spouse,Wife,Male,<=50K
317-59-8279,22.0,,Never-married,Own-child,,<=50K
719-22-6043,18.0,HS-grad,Never-married,Own-child,Male,<=50K
424-63-1449,57.0,,,Not-in-family,Male,
803-13-2677,45.0,,Widowed,,Female,
234-30-5896,28.0,,Married-civ-spouse,Husband,Male,
981-23-4642,19.0,,,Own-child,Male,
748-46-4372,22.0,,Never-married,,,
453-83-9065,47.0,Some-college,Divorced,Not-in-family,Female,<=50K
276-10-5650,28.0,Some-college,Never-married,Own-child,,
692-16-8303,32.0,,Married-civ-spouse,Own-child,Male,
200-27-6412,,,Never-married,,Male,<=50K
390-63-2677,52.0,Prof-school,Married-civ-spouse,Husband,Male,<=50K
676-22-8500,32.0,HS-grad,Married-civ-spouse,,Male,>50K
115-01-8427,20.0,Some-college,Never-married,,Male,
350-79-8525,42.0,HS-grad,Married-civ-spouse,Husband,,<=50K
158-66-0933,17.0,,Never-married,Not-in-family,,
272-72-7272,,,Married-civ-spouse,,Male,>50K
846-37-5920,54.0,,Never-married,Not-in-family,Female,<=50K
755-49-7542,26.0,HS-grad,,Own-child,,
393-48-8943,32.0,,Married-civ-spouse,Husband,,
394-19-5331,41.0,Some-college,Married-civ-spouse,Husband,,
286-64-0048,45.0,Bachelors,,,,<=50K
862-71-4986,20.0,Bachelors,,Own-child,Female,<=50K
380-31-3267,40.0,HS-grad,,Husband,Female,
124-90-7862,34.0,,Married-civ-spouse,Husband,Male,<=50K
779-23-8328,60.0,Some-college,,Not-in-family,Male,<=50K
148-12-6535,64.0,11th,,,Male,<=50K
013-05-2825,38.0,HS-grad,,Husband,Female,>50K
971-65-2333,20.0,Bachelors,,Other-relative,,
075-61-4250,47.0,Bachelors,,Not-in-family,Male,
342-72-1129,30.0,Some-college,Never-married,Other-relative,,<=50K
406-75-6756,42.0,,,Husband,,>50K
581-29-6068,41.0,,,,Male,>50K
101-75-0614,18.0,,Never-married,,Male,<=50K
083-32-3095,19.0,,Never-married,Own-child,,<=50K
619-99-3856,49.0,Masters,Married-civ-spouse,,,<=50K
566-89-1891,30.0,HS-grad,Married-civ-spouse,Other-relative,Male,
546-09-9508,36.0,,Married-civ-spouse,Husband,Male,>50K
344-74-8156,64.0,Masters,Married-civ-spouse,Husband,Male,>50K
874-66-2161,25.0,Prof-school,Divorced,Unmarried,,
234-95-0859,32.0,Some-college,,Own-child,Male,<=50K
954-82-1866,22.0,HS-grad,Never-married,Own-child,Female,<=50K
976-32-0637,36.0,10th,,Husband,Male,
116-33-9066,45.0,,Married-civ-spouse,Husband,Male,
577-85-6264,43.0,Bachelors,Married-spouse-absent,,Male,<=50K
915-87-8377,27.0,Some-college,Married-civ-spouse,Husband,,<=50K
385-93-3660,59.0,Bachelors,Married-civ-spouse,Husband,,
403-25-5527,46.0,Some-college,,Husband,,
222-42-0147,,Assoc-voc,Married-civ-spouse,Husband,,
734-18-3045,,,,Husband,Female,<=50K
724-66-2161,22.0,Some-college,Never-married,,,<=50K
525-85-9950,46.0,HS-grad,Married-civ-spouse,Husband,Female,
151-32-0638,48.0,HS-grad,Married-civ-spouse,Wife,,<=50K
196-74-4471,40.0,Masters,,Husband,Male,
339-86-4864,19.0,,Never-married,Not-in-family,Male,<=50K
051-56-6339,33.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
913-63-6362,17.0,Masters,Never-married,Own-child,Male,<=50K
742-65-9704,69.0,7th-8th,Widowed,Unmarried,,
780-46-6829,,,Never-married,Unmarried,,
827-91-7689,37.0,,Married-civ-spouse,Husband,,
261-64-0048,17.0,,Never-married,Own-child,,<=50K
469-99-3857,27.0,11th,Never-married,Not-in-family,Female,<=50K
470-88-4520,51.0,HS-grad,Never-married,Not-in-family,Male,<=50K
501-84-2751,53.0,Prof-school,Married-civ-spouse,Husband,,
222-51-2284,31.0,Some-college,Never-married,Own-child,,
846-65-2333,40.0,,Divorced,,,<=50K
490-54-0540,88.0,,Married-civ-spouse,Husband,Male,>50K
342-10-6879,40.0,Some-college,Divorced,Not-in-family,Male,
585-84-1522,22.0,,Never-married,Own-child,Female,<=50K
480-06-7567,38.0,Bachelors,,Husband,Male,<=50K
565-75-5527,53.0,HS-grad,Widowed,Unmarried,,
729-17-6903,44.0,,Married-civ-spouse,,Male,>50K
389-00-4913,54.0,HS-grad,,Wife,Male,
507-37-1006,33.0,Some-college,Never-married,,Female,
730-71-2529,44.0,Some-college,Divorced,Not-in-family,,<=50K
746-83-6608,44.0,Assoc-voc,,,Male,
890-04-9139,26.0,HS-grad,Never-married,Unmarried,Male,<=50K
861-91-6461,45.0,7th-8th,Married-civ-spouse,,Male,
383-99-8771,39.0,HS-grad,Married-civ-spouse,,,>50K
232-67-8132,29.0,,,Husband,Female,<=50K
619-74-8156,40.0,Some-college,Married-civ-spouse,Husband,Male,
188-05-2825,,9th,,Husband,Male,>50K
556-01-9655,43.0,9th,Married-spouse-absent,Not-in-family,Male,<=50K
743-76-5355,40.0,Bachelors,Divorced,,Female,<=50K
536-79-3611,80.0,HS-grad,Widowed,Not-in-family,Female,
312-40-7862,33.0,9th,Married-civ-spouse,,Male,
793-36-6092,66.0,Bachelors,Never-married,Other-relative,Male,<=50K
135-47-2972,21.0,Some-college,,Own-child,,<=50K
312-49-9999,19.0,Masters,Never-married,Own-child,Male,
663-85-1350,57.0,5th-6th,Married-spouse-absent,Unmarried,,
585-22-7272,66.0,,Never-married,,Female,<=50K
353-77-7640,,HS-grad,,,Male,<=50K
463-45-2087,20.0,Assoc-acdm,Never-married,,Male,
872-14-3733,28.0,7th-8th,Never-married,Own-child,Male,
612-00-8598,32.0,HS-grad,Never-married,Not-in-family,Male,<=50K
013-91-2776,53.0,,,Unmarried,Male,
770-02-4569,56.0,Assoc-acdm,,Wife,,<=50K
623-77-1498,20.0,12th,,Own-child,Female,
488-88-2063,62.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
421-40-6633,40.0,Some-college,Married-civ-spouse,Wife,,<=50K
949-99-9999,25.0,,Married-civ-spouse,Husband,Male,>50K
033-47-6658,,9th,Separated,,,
135-59-5822,66.0,,Divorced,Not-in-family,Female,
067-16-8304,54.0,Some-college,,Husband,Male,<=50K
606-29-6068,63.0,Prof-school,Married-civ-spouse,Husband,,
426-59-7051,,Some-college,,Own-child,Male,
111-97-7886,55.0,Some-college,Divorced,Not-in-family,,>50K
033-75-3071,53.0,Some-college,Separated,Not-in-family,Female,
083-75-3071,49.0,Bachelors,Divorced,Unmarried,,<=50K
158-99-8771,32.0,Bachelors,Married-civ-spouse,Husband,Male,
054-97-5429,,Some-college,Never-married,,Female,<=50K
272-23-5871,31.0,Some-college,Married-civ-spouse,Husband,,
483-75-3070,38.0,,,Own-child,,
288-45-2088,27.0,Some-college,Married-civ-spouse,,Female,
065-04-9139,,HS-grad,Never-married,Own-child,Female,<=50K
582-83-1694,39.0,Masters,Divorced,Not-in-family,,>50K
373-58-7223,,,Married-civ-spouse,Husband,Male,>50K
110-41-1547,24.0,,Never-married,Not-in-family,Male,<=50K
077-91-7690,43.0,Some-college,Never-married,Not-in-family,,<=50K
633-59-9507,,Masters,Never-married,Not-in-family,,
758-72-2357,42.0,,Divorced,Unmarried,Male,<=50K
677-33-4151,17.0,,Never-married,Own-child,Male,
678-19-4102,17.0,Some-college,Never-married,Own-child,Female,<=50K
025-95-2088,61.0,,Married-civ-spouse,Husband,Male,>50K
023-43-3660,33.0,Doctorate,,,,<=50K
637-53-0711,56.0,,Married-civ-spouse,Husband,Male,
929-02-3340,84.0,,,,Male,<=50K
246-25-3071,60.0,,Divorced,Not-in-family,,<=50K
003-65-4791,19.0,HS-grad,Never-married,Not-in-family,Male,
468-91-8918,22.0,,Never-married,Not-in-family,Female,<=50K
274-32-4324,58.0,Some-college,Married-civ-spouse,Husband,Male,>50K
730-77-3955,27.0,HS-grad,,Husband,,
032-27-8869,20.0,10th,Never-married,Own-child,,
774-35-5036,46.0,,Divorced,Not-in-family,,<=50K
000-27-6412,50.0,HS-grad,,Unmarried,Male,
323-67-9360,32.0,,Married-civ-spouse,Husband,Male,>50K
733-38-4520,,Assoc-voc,Married-civ-spouse,Wife,Male,<=50K
724-78-5011,27.0,7th-8th,Never-married,Own-child,Male,
923-64-8647,33.0,Some-college,,Wife,,<=50K
341-76-9041,,Assoc-voc,Divorced,Unmarried,Male,<=50K
234-92-0147,52.0,Bachelors,Married-civ-spouse,Husband,Female,
186-64-0048,19.0,9th,Never-married,Own-child,,
258-87-5921,,HS-grad,,Husband,Female,>50K
378-13-2677,25.0,,Never-married,Own-child,Female,<=50K
392-65-9704,36.0,Some-college,Divorced,Unmarried,Male,<=50K
379-60-6879,24.0,HS-grad,Never-married,,,<=50K
182-58-5994,32.0,HS-grad,,Husband,Female,
525-15-3562,36.0,HS-grad,,Wife,Male,>50K
391-06-2653,32.0,,Never-married,Not-in-family,Female,<=50K
889-61-9163,25.0,Some-college,Never-married,Not-in-family,Male,<=50K
124-04-7911,58.0,Bachelors,Married-civ-spouse,Wife,Male,<=50K
156-01-9655,42.0,1st-4th,Married-civ-spouse,Husband,,
731-87-9606,43.0,Some-college,Married-civ-spouse,Husband,,<=50K
618-36-6092,22.0,HS-grad,Never-married,Not-in-family,Male,<=50K
972-75-7984,50.0,,Married-civ-spouse,Husband,,>50K
179-60-6879,24.0,Bachelors,Never-married,Own-child,,
358-87-5921,45.0,HS-grad,Separated,Unmarried,,
426-04-4225,28.0,11th,,,,<=50K
922-66-5846,31.0,,Married-civ-spouse,Own-child,Male,<=50K
041-46-1916,22.0,11th,,,,
611-94-7173,32.0,Doctorate,Married-civ-spouse,Husband,Male,>50K
288-48-2800,19.0,Assoc-acdm,Never-married,,Female,<=50K
143-18-1818,33.0,,,,,<=50K
155-68-1818,24.0,Assoc-voc,Never-married,,Male,<=50K
842-87-4692,21.0,Some-college,Never-married,Not-in-family,Male,
659-88-9434,64.0,12th,,Not-in-family,,<=50K
621-86-7321,40.0,Some-college,Divorced,,,
258-63-0220,49.0,Bachelors,,,Female,
530-19-0417,51.0,,Married-civ-spouse,Husband,,
055-74-3243,39.0,HS-grad,Divorced,Unmarried,Male,
410-71-8672,29.0,7th-8th,,Husband,Male,>50K
836-11-7935,28.0,HS-grad,Never-married,,Male,<=50K
581-63-3906,38.0,,Married-civ-spouse,Husband,Female,<=50K
277-79-4840,,,Never-married,,,
471-74-4471,22.0,,Never-married,Not-in-family,Male,
548-58-7223,45.0,,Married-civ-spouse,Husband,Male,<=50K
919-25-6755,20.0,,Married-civ-spouse,Husband,Male,
138-20-6388,45.0,Some-college,Married-civ-spouse,,Female,
025-98-2800,47.0,,Divorced,,Female,<=50K
194-96-3144,31.0,,Divorced,Unmarried,Male,<=50K
131-87-9606,43.0,Prof-school,Married-civ-spouse,Husband,,<=50K
600-09-2136,71.0,HS-grad,Divorced,,,<=50K
832-43-2431,58.0,HS-grad,,Husband,Male,
028-16-3390,42.0,5th-6th,Married-civ-spouse,Wife,,
989-52-7026,33.0,HS-grad,Divorced,Not-in-family,Female,<=50K
342-84-3980,43.0,Some-college,,,,
071-92-8746,24.0,,Married-civ-spouse,Husband,Male,<=50K
316-64-6191,30.0,HS-grad,Never-married,,,<=50K
989-40-4175,52.0,,Never-married,Not-in-family,Male,<=50K
576-04-4225,33.0,Some-college,Never-married,Not-in-family,Male,<=50K
468-98-0343,54.0,HS-grad,Married-civ-spouse,Husband,,>50K
697-23-5871,18.0,,Never-married,Not-in-family,,>50K
540-66-3390,38.0,Some-college,Never-married,Unmarried,Female,<=50K
701-19-7787,50.0,,Divorced,Not-in-family,Female,<=50K
076-68-9189,64.0,Some-college,Separated,Not-in-family,Female,
536-39-4348,25.0,Masters,Never-married,Unmarried,Male,
619-93-2431,46.0,,Married-civ-spouse,Husband,Male,<=50K
107-70-8845,19.0,Some-college,,,,>50K
165-90-9090,60.0,10th,Married-civ-spouse,Husband,Female,>50K
306-38-8206,67.0,Some-college,,Wife,,<=50K
728-71-6215,43.0,Bachelors,Never-married,,,<=50K
119-90-1719,,HS-grad,Married-civ-spouse,Wife,Male,<=50K
274-14-0048,,Assoc-acdm,Never-married,Own-child,,<=50K
374-60-0736,60.0,,Married-civ-spouse,,,
366-83-0466,32.0,,Married-civ-spouse,Husband,Male,>50K
259-12-1621,43.0,HS-grad,Married-civ-spouse,,,<=50K
297-17-4446,39.0,,Divorced,Not-in-family,Female,<=50K
085-25-7985,17.0,,Never-married,Not-in-family,Female,<=50K
830-49-7542,62.0,,,Not-in-family,,<=50K
959-21-3758,20.0,,Never-married,Own-child,Male,
276-84-2751,44.0,HS-grad,Divorced,,Male,<=50K
569-41-0318,38.0,9th,Married-civ-spouse,Wife,Male,>50K
833-04-6682,32.0,HS-grad,,,Male,
263-72-8500,33.0,,,Husband,Male,>50K
848-43-3660,41.0,9th,Married-civ-spouse,Wife,Male,<=50K
625-21-4987,29.0,Some-college,Married-civ-spouse,,Male,>50K
316-86-1179,42.0,Assoc-voc,,,,>50K
153-22-4815,26.0,12th,Never-married,Unmarried,,
696-89-8033,72.0,,Married-civ-spouse,,Female,>50K
288-75-9213,,HS-grad,Married-civ-spouse,Husband,,
783-04-6682,33.0,,Married-civ-spouse,,,
170-63-8820,,Bachelors,Never-married,,Male,
689-68-0588,67.0,HS-grad,Divorced,Not-in-family,,<=50K
103-93-1203,34.0,,Married-civ-spouse,Wife,,<=50K
215-04-9139,32.0,,,Unmarried,Male,>50K
249-63-1449,27.0,HS-grad,Separated,Unmarried,,<=50K
995-23-9556,17.0,Some-college,,Own-child,,
854-54-5453,33.0,Some-college,,Husband,Male,
580-25-1842,29.0,HS-grad,Married-civ-spouse,Husband,,>50K
256-41-8918,45.0,,,Not-in-family,,<=50K
324-72-3586,33.0,,Widowed,Unmarried,Female,<=50K
868-18-1817,30.0,HS-grad,Married-civ-spouse,Husband,,<=50K
442-10-6879,31.0,,Divorced,Other-relative,Male,
738-57-4937,40.0,Bachelors,Divorced,,,<=50K
045-79-2383,18.0,Some-college,,Own-child,,<=50K
055-09-8280,34.0,Some-college,,Husband,,
720-57-7394,31.0,,Never-married,Not-in-family,Male,<=50K
637-92-9974,39.0,,Married-civ-spouse,Husband,Female,>50K
924-81-5723,50.0,,Never-married,Not-in-family,Male,
837-28-5011,34.0,HS-grad,,Husband,Female,<=50K
987-28-5011,44.0,,,,,
017-59-8280,18.0,HS-grad,Never-married,Own-child,Female,<=50K
311-51-7198,31.0,,Married-civ-spouse,Husband,,<=50K
863-85-1350,,Some-college,,Husband,Female,
520-02-4569,,,,Unmarried,Male,<=50K
579-42-2603,18.0,,Never-married,,Male,
294-47-1744,21.0,HS-grad,Never-married,Not-in-family,Male,
579-17-6903,43.0,,Divorced,Not-in-family,Female,
810-35-0122,18.0,,Never-married,Own-child,Female,<=50K
251-07-4938,59.0,,Widowed,Not-in-family,,
999-23-2185,33.0,10th,Never-married,,Male,>50K
951-99-6313,45.0,,Married-civ-spouse,Wife,Male,<=50K
432-18-6731,49.0,Bachelors,Married-civ-spouse,,Male,
284-06-0196,24.0,Assoc-voc,,Not-in-family,Male,<=50K
387-83-7837,43.0,,Married-civ-spouse,Husband,,<=50K
977-42-6288,41.0,,Divorced,Not-in-family,Male,
510-81-0810,41.0,Assoc-acdm,Married-civ-spouse,,Male,>50K
716-36-9778,44.0,Assoc-acdm,Divorced,Unmarried,Female,
801-68-9188,39.0,Assoc-voc,Married-civ-spouse,,Male,>50K
878-31-6952,30.0,Bachelors,Never-married,Not-in-family,,<=50K
366-98-4029,21.0,,Never-married,Own-child,Male,<=50K
261-51-7198,35.0,,Never-married,Not-in-family,Male,
998-80-2210,42.0,Some-college,Divorced,Not-in-family,Female,
846-71-3758,24.0,Some-college,,Husband,Male,>50K
826-19-7787,29.0,,Never-married,Own-child,,
906-01-9655,48.0,,,Husband,,
635-25-7984,46.0,,Widowed,Not-in-family,Female,<=50K
751-56-6338,47.0,11th,Divorced,Not-in-family,Female,<=50K
566-12-4078,30.0,Bachelors,Never-married,Not-in-family,,<=50K
543-42-7517,42.0,,Married-civ-spouse,Husband,,>50K
871-56-0195,35.0,HS-grad,Separated,Unmarried,Female,<=50K
021-06-8796,,HS-grad,Divorced,Not-in-family,,
718-73-4643,32.0,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
902-11-9163,49.0,,Married-civ-spouse,Wife,Male,<=50K
634-27-5183,19.0,Assoc-acdm,Never-married,Own-child,Male,<=50K
980-40-5404,52.0,Bachelors,Married-civ-spouse,Husband,,>50K
422-81-9409,,HS-grad,Married-civ-spouse,Husband,,<=50K
